transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN003039,M18807,978-1-936835-99-7,2023-12-01,2023-12-19,BR009
TXN003040,M20413,978-1-4032-3919-8,2025-04-02,2025-04-19,BR001
TXN003041,M42502,978-1-282-67126-3,07/24/2025,2025-08-16,BR013
TXN003042,M95302,978-1-949995-22-0,2024-05-29,2024-06-13,BR004
TXN003043,M33256,,2025-08-07,2025-08-16,BR010
TXN003044,M21974,978-1-4484-3686-6,2024-10-18,2024-10-21,BR012
TXN003045,M27373,978-0-433-06409-1,2025-03-14,2025-03-22,BR001
TXN003046,M86765,978-1-877155-59-8,2025-02-18,2025-03-08,BR008
TXN003047,M16695,978-1-278-79025-1,2024-12-08,,BR011
TXN003048,M72691,978-0-463-72162-9,2025-07-22,2025-07-26,  BR002 
TXN003049,M81089,978-1-03-235841-3,2024-11-08,2024-11-27,BR010
TXN003050,M11258,978-0-9559997-7-2,2025-04-28,2025-05-22,BR014
TXN003051,M68017,978-0-9579551-9-6,2025-09-15,2025-10-06,BR004
TXN003052,M90532,978-1-74111-736-3,2025-09-17,2025-10-01,BR001
TXN003053,M88820,978-0-386-25676-5,2023-12-29,2024-01-15,BR011
TXN003054,M73344,978-1-84233-008-1,2023-11-14,2023-12-12,BR011
TXN003055,M79755,978-0-08-292482-1,2024-10-21,2024-11-07,BR005
TXN003056,M50475,978-0-10-788312-6,2025-01-21,2025-01-27,BR002
TXN003057,M73908,,29/03/2024,2024-04-14,BR015
TXN003058,M74983,978-1-4852-2072-5,10/18/2023,2023-11-09,BR002
TXN003059,M49929,978-0-8428-7416-8,2025-02-23,2025-03-16,BR014
TXN003060,M80594,978-1-963651-29-4,2025-03-31,2025-04-25,BR004
TXN003061,M40382,978-1-5100-5108-9,01/05/2024,2024-01-30,BR009
TXN003062,M79520,978-1-226-23003-7,2024-08-14,2024-09-03,BR011
TXN003063,M37563,978-0-235-02830-7,2025-03-12,2025-03-19,BR003
TXN003064,M61935,978-1-243-75391-5,2025-09-29,2025-10-21,BR014
TXN003065,M30595,978-0-916631-66-6,2025-01-03,2025-01-24,BR009
TXN003066,M88017,978-1-03-304544-2,2023-11-29,2023-12-07,BR013
TXN003067,M44452,978-1-166-49700-2,2025-02-26,2025-03-10,BR014
TXN003068,M29003,978-1-58015-176-4,2024-05-19,2024-06-12,BR012
TXN003069,M51333,978-0-8092-4115-6,2023-10-18,2023-11-12,BR007
TXN003070,M64673,,2025-06-03,,BR007
TXN003071,M63580,978-1-131-52552-5,2025-03-07,2025-03-22,BR013
TXN003072,M45940,,2025-03-06,2025-03-28,BR012
TXN003073,M43545,978-0-588-37743-5,2024-06-25,,BR006
TXN003074,M66033,978-0-476-25395-7,2023-11-17,2023-12-11,BR006
TXN003075,M36142,978-0-15-255862-8,2024-09-16,2024-10-14,BR010
TXN003076,M45908,978-1-03-174890-1,21/09/2025,2025-10-15,BR004
TXN003077,M72872,978-1-58809-718-7,2024-08-24,2024-08-26,BR010
TXN003078,M96431,978-0-293-55459-6,2025-07-17,2025-07-25,BR015
TXN003079,M46718,978-1-59675-779-0,2024-12-30,2025-01-03,BR010
TXN003080,M17355,978-0-379-83045-3,2024-09-19,2024-10-04,BR005
TXN003081,M47255,978-1-4511-6089-5,2025-09-28,2025-10-01,BR003
TXN003082,M52538,978-1-01-522133-8,2024-07-16,2024-07-21,BR012
TXN003083,M29715,978-0-08-347612-1,2025-02-15,2025-02-18,  BR010 
TXN003084,M67443,978-0-7461-1399-8,2025-04-17,2025-05-09,BR010
TXN003085,M44172,978-0-7156-0338-3,2025-02-19,2025-02-20,BR014
TXN003086,M28411,978-0-85898-681-7,2024-11-16,2024-12-09,BR002
TXN003087,M51151,978-0-9763090-0-0,2024-09-21,2024-10-06,BR006
TXN003088,M38155,978-1-9994457-4-4,2025-07-10,2025-07-22,  BR008 
TXN003089,M53648,978-1-107-69262-6,2024-07-21,2024-08-10,BR012
TXN003090,M13032,978-1-347-59160-4,2025-08-28,2025-09-10,  BR011 
TXN003091,M73747,978-0-598-39859-8,2025-04-07,2025-05-07,BR014
TXN003092,M77143,978-1-58578-375-5,2024-08-13,2024-08-15,BR010
TXN003093,M76088,978-1-78434-073-5,2023-11-24,2023-12-10,BR006
TXN003094,M47047,978-0-7761-3500-7,10/07/2024,,BR011
TXN003095,M19902,978-1-922338-54-9,2023-10-23,2023-11-10,BR009
TXN003096,M30738,978-1-9995285-0-8,2025-03-29,2025-04-17,BR014
TXN003097,M71400,978-0-265-32735-7,2025-03-04,2025-03-29,BR004
TXN003098,M99647,978-0-497-24903-8,24/01/2024,2024-02-22,BR005
TXN003099,M29949,978-0-477-14695-1,2025-07-22,2025-08-10,BR002
TXN003100,M54539,978-1-55570-200-7,2024-08-09,2024-09-05,BR013
TXN003101,M66675,978-1-136-44594-1,2025-05-20,2025-05-21,BR007
TXN003102,M91748,978-0-218-93912-5,2024-09-27,,BR001
TXN003103,M52255,978-1-5076-1222-4,2025-08-06,2025-08-25,BR005
TXN003104,M98413,978-0-564-46853-9,2025-02-15,2025-03-09,BR009
TXN003105,M36257,978-1-55595-026-2,03/17/2024,2024-04-15,BR010
TXN003106,M85609,978-1-07-778943-2,2024-03-31,2024-04-10,BR013
TXN003107,M33800,978-1-63990-460-0,2023-11-04,2023-12-02,BR009
TXN003108,M15171,978-0-696-26902-8,2025-09-05,2025-09-08,BR009
TXN003109,M52920,978-0-09-755061-9,2024-09-12,2024-09-19,BR015
TXN003110,M36437,978-1-70151-200-9,2024-03-13,2024-03-21,BR007
TXN003111,M38473,978-1-4907-6972-1,08/10/2025,2025-09-08,BR001
TXN003112,M67624,978-0-18-333919-7,2024-02-06,,BR007
TXN003113,M37339,978-0-10-530712-9,2024-02-17,2024-02-24,BR008
TXN003114,M36952,978-0-08-228377-5,2025-04-13,2025-04-16,BR010
TXN003115,M32950,978-1-05-498578-9,2024-11-08,2024-11-12,BR010
TXN003116,M31349,978-0-8206-3228-5,2025-06-12,2025-07-06,BR002
TXN003117,M89278,978-0-269-80446-5,2025-03-11,2025-03-18,BR006
TXN003118,M21900,978-1-247-60960-7,01/28/2025,2025-02-14,BR006
TXN003119,M24679,978-1-245-25737-4,2024-11-19,,BR001
TXN003120,M65052,978-1-78840-709-0,2024-04-30,2024-05-12,BR014
TXN003121,M50629,978-1-77061-298-3,2024-10-13,2024-11-03,BR007
TXN003122,M49412,978-0-8426-8092-9,2024-10-22,,BR012
TXN003123,M94355,978-1-164-17005-1,2024-03-05,2024-03-14,BR015
TXN003124,M94850,978-0-86056-688-5,2023-10-21,2023-10-29,BR001
TXN003125,M33246,978-0-664-79512-2,18/09/2024,2024-09-23,BR003
TXN003126,M71579,978-0-242-85354-1,2023-12-13,2023-12-20,BR001
TXN003127,M96632,978-0-19-919848-1,2023-10-28,2023-11-03,BR010
TXN003128,M64950,978-0-17-086715-3,2024-02-15,2024-02-20,BR015
TXN003129,M97643,978-1-107-40433-5,2024-08-19,2024-09-14,BR015
TXN003130,M31282,,2024-11-17,2024-12-08,BR004
TXN003131,M58913,978-1-967246-10-6,2024-06-09,2024-06-10,BR005
TXN003132,,978-0-09-007017-6,2024-11-22,2024-12-16,BR015
TXN003133,M28919,978-0-205-02549-7,2024-09-24,2024-10-19,BR001
TXN003134,M88447,978-0-01-029759-1,05/13/2025,2025-05-14,BR003
TXN003135,M55700,978-1-75396-597-6,2025-04-12,2025-04-15,BR002
TXN003136,M24733,978-0-526-94204-6,2023-12-13,2024-01-10,BR008
TXN003137,M80349,978-0-537-40513-4,2024-04-05,2024-04-26,BR014
TXN003138,M10094,978-1-66997-681-3,2025-04-09,2025-04-18,BR008
TXN003139,M26803,978-0-85571-749-0,2025-02-05,2025-02-25,BR009
TXN003140,M97612,978-1-968814-49-6,2025-01-03,2025-01-30,  BR008 
TXN003141,M84873,978-0-586-24057-1,2024-04-17,2024-05-13,BR004
TXN003142,M28690,978-0-9998632-4-4,2024-07-13,2024-08-05,BR002
TXN003143,M62931,978-1-279-11110-9,09/08/2025,2025-08-17,BR010
TXN003144,M42855,978-0-8466-8985-0,2024-12-23,2025-01-15,BR011
TXN003145,M70574,978-0-359-61830-9,2025-06-03,2025-07-02,BR009
TXN003146,M44960,978-0-480-02264-8,2024-02-04,2024-02-16,BR003
TXN003147,,978-0-05-548298-3,2025-07-10,2025-07-12,  BR012 
TXN003148,M60466,978-0-921474-98-2,2024-05-05,2024-05-11,BR013
TXN003149,,978-1-04-293717-2,2025-03-24,2025-04-01,BR001
TXN003150,M31218,978-1-214-61727-7,2024-06-15,2024-07-01,BR001
TXN003151,M55075,978-1-5292-6769-3,2025-08-16,2025-09-04,BR014
TXN003152,M63170,978-1-75445-847-7,2025-04-20,2025-04-29,BR004
TXN003153,M81549,978-0-401-92936-0,2025-10-10,2025-11-04,BR012
TXN003154,M77435,978-1-962751-93-3,2024-04-14,2024-04-20,BR006
TXN003155,M43460,978-0-12-484479-7,2024-04-08,2024-04-26,BR014
TXN003156,M69810,978-1-115-68622-8,2025-03-09,2025-04-03,BR011
TXN003157,M78035,978-0-7065-9480-5,2025-07-08,2025-07-29,BR013
TXN003158,M13331,978-0-602-27433-7,2023-11-21,,BR003
TXN003159,M69956,978-0-7186-2447-7,2025-07-12,2025-07-22,BR002
TXN003160,M26554,978-1-311-21380-8,10/07/2024,2024-10-25,BR005
TXN003161,M20874,978-1-80661-545-2,2025-01-11,2025-02-07,BR009
TXN003162,M76965,978-1-63565-418-9,2025-08-23,2025-09-17,BR014
TXN003163,M12191,978-0-521-28866-8,2024-12-13,2025-01-02,BR012
TXN003164,M29892,978-1-69984-288-1,2025-07-26,2025-08-21,BR009
TXN003165,M79881,978-1-05-203132-7,2025-05-31,2025-06-17,BR004
TXN003166,M31856,978-0-232-03668-8,2024-08-28,2024-09-18,BR002
TXN003167,M93140,978-0-7786-2685-5,2024-02-27,2024-03-23,BR004
TXN003168,M29929,978-1-60320-877-2,2024-11-27,2024-12-04,BR010
TXN003169,M46493,,2025-06-12,2025-07-11,BR007
TXN003170,M78386,978-0-06-283345-7,2025-05-30,2025-06-10,BR015
TXN003171,M27841,978-1-356-23277-2,2025-01-26,,BR005
TXN003172,M42942,978-0-453-58597-2,2024-03-21,2024-04-20,BR011
TXN003173,M90362,978-1-322-85704-6,2025-03-15,,BR002
TXN003174,M63788,978-0-255-54689-8,2025-03-28,2025-04-22,BR008
TXN003175,M41780,978-1-70411-678-5,2024-11-09,2024-11-22,BR003
TXN003176,M87518,978-1-964673-86-8,2025-06-20,2025-06-28,BR014
TXN003177,M46204,978-1-904484-67-7,2025-04-11,2025-05-05,BR007
TXN003178,M86798,978-0-291-24895-4,2024-06-27,2024-07-02,BR003
TXN003179,M98111,978-1-00-623945-8,2024-12-12,,  BR006 
TXN003180,M25373,978-0-640-76089-2,2024-06-06,2024-06-27,BR009
TXN003181,,978-0-203-39801-2,2024-04-07,2024-05-04,BR011
TXN003182,M26366,978-0-628-33568-5,2025-01-12,2025-01-15,BR010
TXN003183,M54744,978-0-08-015337-7,2024-05-05,2024-06-03,BR001
TXN003184,M43482,978-1-67027-728-2,2025-04-26,2025-05-02,BR008
TXN003185,M73871,978-1-65969-579-3,2025-02-13,2025-02-16,BR004
TXN003186,,978-1-75959-955-7,2023-11-01,2023-11-29,BR014
TXN003187,M97151,978-1-362-91714-4,2024-10-23,2024-11-06,BR012
TXN003188,M17425,978-0-8395-2525-7,2024-01-26,2024-02-22,BR014
TXN003189,M46158,978-1-882165-11-7,2025-01-02,2025-01-16,BR011
TXN003190,M97422,978-0-457-44520-3,2025-05-23,,BR006
TXN003191,M23255,978-0-7694-7308-6,2025-03-31,2025-04-16,BR008
TXN003192,M39017,978-1-03-532124-7,2025-07-16,2025-08-10,BR011
TXN003193,M73945,978-0-293-63409-0,14/04/2024,2024-05-04,BR014
TXN003194,M78022,978-0-8052-5795-3,2024-12-13,2025-01-02,BR011
TXN003195,M24129,978-0-479-41232-0,2024-06-07,2024-06-11,BR013
TXN003196,M85448,978-0-18-911343-2,2024-04-22,2024-05-11,BR013
TXN003197,M98160,978-1-133-99627-9,2024-08-21,2024-09-03,BR010
TXN003198,M15225,978-0-273-42112-2,2023-11-01,2023-11-16,BR013
TXN003199,M85149,978-0-381-30149-1,2025-07-03,2025-07-30,BR001
TXN003200,,978-0-9890888-1-7,2024-12-09,2024-12-10,BR007
TXN003201,M38316,978-1-5231-9199-4,2023-11-09,2023-11-20,BR001
TXN003202,M22950,978-0-335-68317-8,09/14/2025,2025-10-08,BR007
TXN003203,M69850,978-1-67041-710-7,2025-07-02,2025-07-24,BR005
TXN003204,M55095,978-0-918740-50-2,01/03/2024,2024-01-29,BR004
TXN003205,M16265,978-0-03-449560-7,2025-09-13,2025-09-22,BR012
TXN003206,M31049,978-1-876507-75-6,2025-04-15,2025-05-06,BR013
TXN003207,M52189,978-1-72316-316-6,2023-11-02,2023-11-29,BR013
TXN003208,M32551,978-1-81105-703-2,2025-04-21,,BR014
TXN003209,M56111,978-0-06-670059-5,2024-12-31,2025-01-08,BR012
TXN003210,M51488,978-1-69323-370-8,2023-11-04,2023-11-07,BR002
TXN003211,M93814,978-1-80097-140-0,2024-11-25,2024-12-01,BR010
TXN003212,M60160,978-0-234-30658-1,2025-05-04,2025-05-16,BR014
TXN003213,M54171,978-1-888392-37-1,2024-06-14,2024-06-20,BR015
TXN003214,M32091,978-1-228-58258-5,2025-09-04,2025-09-14,BR002
TXN003215,M76338,978-1-5139-1960-7,2025-09-17,2025-10-05,BR009
TXN003216,M80550,978-0-367-88387-4,2024-03-04,2024-03-11,BR010
TXN003217,M22237,978-0-380-04364-4,2024-08-29,2024-09-20,BR010
TXN003218,M63036,978-1-64867-416-7,03/30/2024,2024-04-17,BR003
TXN003219,M56373,978-0-06-317552-5,2024-12-07,2025-01-04,BR015
TXN003220,M48523,978-1-01-458408-3,2023-12-28,2024-01-05,BR002
TXN003221,M68004,978-1-157-28143-6,2025-03-10,2025-04-01,BR004
TXN003222,M45885,,2025-07-26,2025-08-03,BR004
TXN003223,M42158,978-1-86114-603-8,2025-07-16,2025-07-23,BR008
TXN003224,M29054,,2023-12-08,2024-01-05,BR004
TXN003225,M90244,978-1-05-554654-5,2024-02-19,2024-03-08,BR008
TXN003226,M84460,978-0-684-37714-8,2025-05-25,2025-06-13,BR003
TXN003227,M62378,978-1-4545-9566-3,2023-11-03,2023-11-16,BR015
TXN003228,M44274,978-0-11-962272-0,2025-09-12,2025-09-21,BR006
TXN003229,M66533,978-1-4217-3683-9,2024-11-08,2024-11-16,BR015
TXN003230,M51963,978-1-70934-099-4,2023-12-15,2023-12-20,BR002
TXN003231,M52160,978-0-8113-6403-4,2024-05-02,2024-05-20,  BR012 
TXN003232,M85885,978-1-377-00627-7,08/22/2025,2025-09-08,BR015
TXN003233,M72355,978-1-142-95449-9,2025-04-13,2025-05-03,BR002
TXN003234,M39861,978-1-4217-5627-1,2024-06-20,2024-07-08,BR012
TXN003235,M39355,978-0-16-173447-1,2024-12-10,2024-12-25,BR010
TXN003236,M91108,978-1-923516-38-0,2024-03-28,2024-04-03,BR010
TXN003237,,978-1-4897-1001-7,2024-09-03,2024-10-02,BR009
TXN003238,M55561,978-0-294-57613-9,2023-11-12,2023-12-04,BR012
TXN003239,M56453,978-1-84142-355-5,2025-05-01,2025-05-10,BR012
TXN003240,M13614,978-0-7287-5679-3,2025-10-09,2025-11-03,BR008
TXN003241,M27479,978-0-02-656477-9,2023-12-23,2024-01-02,BR004
TXN003242,M80568,978-1-882187-08-9,2025-05-13,2025-06-01,BR005
TXN003243,M76578,978-0-07-911611-6,20/05/2024,2024-06-11,BR003
TXN003244,M86922,978-1-4611-9830-7,2025-04-20,2025-04-22,BR001
TXN003245,M56969,978-1-4247-3885-4,2025-09-22,2025-10-12,BR013
TXN003246,M18339,978-0-7748-7700-8,2024-09-20,2024-09-27,BR012
TXN003247,M42610,978-0-532-51218-9,2025-06-10,2025-06-16,BR013
TXN003248,M33755,,2024-11-19,2024-11-23,BR015
TXN003249,M53488,978-0-679-90966-8,2024-08-10,2024-09-01,BR007
TXN003250,M60783,978-0-86538-395-1,2024-09-13,2024-09-18,BR007
TXN003251,M54996,978-1-68210-037-0,2023-10-21,2023-11-13,BR005
TXN003252,M66408,978-1-03-780886-9,2025-08-15,,BR008
TXN003253,M44144,978-0-207-09834-5,2024-10-16,2024-11-06,BR004
TXN003254,M92969,978-1-74876-296-2,2024-06-24,2024-07-11,BR008
TXN003255,M43786,,2025-06-28,,BR010
TXN003256,M83023,978-1-56572-676-5,2024-07-03,,BR006
TXN003257,M10226,978-0-9828179-4-0,2024-10-12,,BR009
TXN003258,M52842,978-0-03-452202-0,2024-08-28,2024-09-16,BR001
TXN003259,M83841,978-1-930326-45-3,2024-02-16,2024-02-23,BR002
TXN003260,M93424,978-1-330-90740-5,2025-04-01,2025-04-13,BR003
TXN003261,M22709,978-1-168-52247-4,2024-08-01,2024-08-13,BR015
TXN003262,M85233,978-1-125-83799-3,2025-10-01,2025-10-30,BR008
TXN003263,,978-1-366-93327-0,2024-08-26,2024-08-27,BR014
TXN003264,M91537,,2024-03-20,2024-04-15,BR009
TXN003265,M25765,978-0-285-62837-3,2024-01-24,2024-01-28,BR005
TXN003266,M55751,978-1-225-93103-4,2025-05-28,2025-06-26,BR010
TXN003267,M23070,978-0-08-942340-2,2024-03-11,2024-03-31,BR010
TXN003268,M54223,978-0-433-33188-9,2024-03-15,2024-04-11,BR015
TXN003269,M60966,978-1-61257-804-0,2024-09-17,2024-09-20,BR002
TXN003270,M54347,978-0-9851769-6-9,2024-11-11,2024-12-08,BR003
TXN003271,M74325,978-1-55442-157-2,02/11/2025,,BR007
TXN003272,M17683,978-1-926405-32-2,2025-01-15,2025-02-11,BR015
TXN003273,M96462,978-0-9688593-4-6,2025-03-27,2025-04-24,BR014
TXN003274,M78136,978-0-903979-97-9,2025-08-11,2025-08-28,BR011
TXN003275,M83793,978-0-15-032198-9,2024-07-13,2024-08-07,BR009
TXN003276,M81615,978-1-5102-5066-6,2024-08-26,2024-09-10,BR005
TXN003277,M35957,978-0-673-47671-5,2025-07-11,2025-07-25,BR011
TXN003278,M59422,978-0-289-59103-1,2024-11-02,2024-11-13,BR001
TXN003279,M83564,978-1-276-22155-9,2024-11-30,2024-12-26,BR007
TXN003280,M47643,978-0-7439-6399-2,04/18/2024,,BR012
TXN003281,M15456,978-1-03-895546-3,2024-07-04,2024-07-23,BR002
TXN003282,M84878,978-0-17-087300-0,2024-01-31,2024-02-02,BR011
TXN003283,M80030,,2025-06-27,2025-07-09,BR005
TXN003284,M80485,978-0-7366-3256-0,02/05/2025,2025-02-19,  BR014 
TXN003285,M76633,978-0-223-48749-9,2024-03-18,2024-04-09,BR003
TXN003286,M15861,978-1-60191-090-5,2024-05-22,2024-05-28,BR002
TXN003287,M39041,978-1-07-326447-6,2025-05-01,2025-05-17,BR002
TXN003288,M37097,978-1-85954-176-0,2025-05-17,,BR010
TXN003289,M60002,978-0-7164-5810-4,2024-05-09,2024-05-19,BR012
TXN003290,M10621,978-0-466-94473-5,2025-02-28,2025-03-27,BR011
TXN003291,M53352,978-1-80528-905-0,2024-07-24,2024-08-05,BR007
TXN003292,M62685,,2024-06-22,2024-07-12,BR003
TXN003293,M97625,978-0-7847-7198-3,08/18/2025,2025-09-06,BR015
TXN003294,M92076,978-1-4345-0968-0,03/06/2024,2024-07-03,BR015
TXN003295,M45732,978-0-625-02308-0,2025-07-04,2025-07-18,BR001
TXN003296,M59431,978-1-69243-435-9,2024-04-14,2024-05-09,BR015
TXN003297,M73991,978-1-212-15603-7,2024-10-16,2024-10-29,BR001
TXN003298,M15478,978-0-88035-469-1,2024-05-13,2024-06-05,BR008
TXN003299,M39225,978-0-490-37647-2,2024-05-02,2024-05-31,  BR002 
TXN003300,M74033,978-0-16-122150-6,2025-10-03,2025-10-27,BR009
TXN003301,M43619,978-1-55868-190-3,2023-11-13,2023-11-26,BR012
TXN003302,M47330,978-0-589-33352-2,2025-06-22,2025-07-01,BR005
TXN003303,M24220,978-1-01-385500-9,2024-02-13,2024-03-13,BR007
TXN003304,M36493,978-1-380-10124-2,2025-05-28,2025-06-04,BR009
TXN003305,M26661,978-0-8158-0619-6,2024-05-16,2024-05-20,BR001
TXN003306,M24602,978-0-650-55191-6,2025-02-16,2025-02-19,BR014
TXN003307,M18834,978-1-871867-17-6,2023-10-19,2023-11-12,BR010
TXN003308,M28711,978-1-929328-50-5,2024-10-06,,BR013
TXN003309,M76010,978-1-129-33213-5,2024-05-05,2024-05-29,BR004
TXN003310,M51670,,2024-06-28,2024-07-09,BR001
TXN003311,M42873,978-0-940037-17-5,2024-10-10,2024-11-08,  BR006 
TXN003312,M94428,978-1-274-80661-1,2023-12-02,2023-12-12,BR007
TXN003313,M76269,978-1-203-06951-3,2024-08-22,2024-09-02,BR003
TXN003314,M96246,978-0-211-86018-1,2023-12-12,2023-12-15,BR001
TXN003315,M42214,978-0-399-33025-4,01/07/2024,2024-07-06,BR005
TXN003316,M81712,978-0-06-231459-8,2024-08-23,2024-08-26,BR001
TXN003317,M63729,978-0-9619680-4-5,2024-07-02,2024-07-08,BR001
TXN003318,M52160,978-0-11-203608-1,2024-01-11,2024-02-02,BR003
TXN003319,M40626,,2025-05-10,2025-06-06,BR001
TXN003320,M60793,978-0-446-08197-9,2025-08-07,2025-09-01,BR002
TXN003321,M92350,,2024-04-18,,BR009
TXN003322,M95047,978-1-69544-950-3,2025-06-04,2025-06-25,BR008
TXN003323,M60600,978-1-80627-456-7,2024-08-24,2024-09-23,BR010
TXN003324,M41151,978-1-907429-41-5,2024-05-23,2024-06-13,BR010
TXN003325,M69635,978-1-957762-53-1,2025-02-18,2025-03-08,BR015
TXN003326,M57203,978-1-66919-530-6,2023-12-22,2023-12-28,BR005
TXN003327,M60915,978-1-286-17468-5,2024-06-04,2024-06-28,BR015
TXN003328,M12744,978-0-629-76116-2,2024-07-22,2024-08-06,BR005
TXN003329,M63788,978-1-03-498246-3,2025-07-15,2025-07-28,BR009
TXN003330,,978-1-01-656277-5,2025-06-05,2025-06-18,BR006
TXN003331,M65199,978-0-215-72312-3,2024-06-05,2024-06-20,BR008
TXN003332,M60913,978-0-352-56008-7,2024-06-04,2024-06-17,BR006
TXN003333,M27447,978-1-172-15052-6,10/20/2023,2023-11-12,BR004
TXN003334,M35030,978-0-531-31845-4,2025-08-15,2025-09-10,BR014
TXN003335,M91117,978-1-993423-22-9,2025-03-27,2025-04-21,BR008
TXN003336,M63504,978-0-912944-31-9,2025-05-15,2025-05-20,BR005
TXN003337,M71634,978-0-408-78343-9,2025-02-22,2025-03-23,BR011
TXN003338,M91735,978-1-9824-0211-2,08/21/2024,2024-09-08,BR004
TXN003339,M30541,978-0-13-799818-0,2024-01-01,2024-01-07,BR015
TXN003340,M68062,,2023-10-25,2023-11-16,BR004
TXN003341,M32589,978-1-242-65789-4,2025-04-17,2025-05-12,BR012
TXN003342,M30428,978-0-558-77452-3,2024-08-13,2024-08-20,BR010
TXN003343,M29750,978-0-372-54422-7,2025-01-23,2025-02-16,BR008
TXN003344,M27112,978-1-117-88280-2,2024-06-12,2024-07-12,BR008
TXN003345,M90258,978-1-55388-287-9,2024-02-07,2024-02-29,BR011
TXN003346,M22722,978-1-67666-082-8,2024-11-11,,BR002
TXN003347,M16914,978-1-58712-075-6,2024-03-13,2024-04-11,BR002
TXN003348,M56752,978-1-85931-526-2,2024-01-15,2024-01-25,BR003
TXN003349,M18653,978-1-4144-3010-2,2025-05-24,2025-06-22,BR015
TXN003350,M68538,978-1-4529-9645-5,2025-03-14,2025-03-24,BR012
TXN003351,M23303,978-1-331-99711-5,2025-02-24,2025-03-01,BR003
TXN003352,M31398,978-0-334-97296-9,20/06/2025,2025-07-04,BR009
TXN003353,M30746,978-0-10-034344-3,2024-12-25,2025-01-03,BR011
TXN003354,M42688,978-1-85861-888-3,2023-12-20,2024-01-19,BR011
TXN003355,M68314,978-1-02-159927-8,30/12/2024,2025-01-12,BR001
TXN003356,M71972,978-1-63827-490-2,2025-09-09,2025-09-28,BR003
TXN003357,M57498,978-0-12-223954-0,11/23/2024,2024-12-08,BR010
TXN003358,M12602,978-0-473-14836-2,2024-11-23,2024-12-22,BR011
TXN003359,M54535,978-1-77407-036-9,2024-07-21,2024-07-27,BR015
TXN003360,M27687,978-1-00-762282-2,2024-01-09,2024-01-14,BR011
TXN003361,M24545,978-0-19-386827-4,2024-11-23,2024-11-30,BR013
TXN003362,M93128,978-1-264-39330-5,2025-08-06,2025-09-01,BR012
TXN003363,M20888,978-1-920666-04-0,2024-11-13,2024-12-03,BR013
TXN003364,M87374,978-0-234-43584-7,2024-12-09,2024-12-18,BR003
TXN003365,M35168,978-0-8465-1242-4,2024-01-08,2024-01-09,BR009
TXN003366,M74174,978-0-7817-0483-0,2025-05-12,,BR003
TXN003367,M41300,978-0-16-595585-8,2024-12-05,2024-12-19,BR005
TXN003368,M54239,,2024-04-19,2024-05-11,BR012
TXN003369,M70042,978-0-7931-3636-0,2024-06-15,2024-06-20,BR006
TXN003370,M91811,,2024-10-10,,BR010
TXN003371,M59895,978-1-76877-759-5,2024-03-15,2024-03-17,BR008
TXN003372,M98067,978-0-341-74919-6,2024-06-22,2024-07-18,BR007
TXN003373,M77185,978-1-267-23399-8,23/10/2023,2023-11-15,BR013
TXN003374,M54843,978-1-150-01113-9,2025-01-01,2025-01-19,BR006
TXN003375,M35284,978-1-80442-364-6,2024-10-13,,BR005
TXN003376,M68965,978-0-499-01086-5,12/24/2023,2024-01-23,BR002
TXN003377,M51761,978-1-79049-915-1,2025-09-30,2025-10-26,BR015
TXN003378,M26846,978-0-8067-9967-4,2025-02-12,2025-02-18,BR002
TXN003379,M58940,978-1-209-61023-8,2024-09-12,2024-10-07,BR010
TXN003380,M21453,978-1-320-58699-3,2024-08-29,2024-09-22,BR001
TXN003381,M54713,978-1-59715-579-3,2024-03-04,,BR010
TXN003382,M86382,978-1-01-154917-7,2025-02-19,2025-03-12,BR014
TXN003383,M53371,978-0-609-68568-6,2024-11-20,2024-11-22,BR002
TXN003384,M28181,978-0-08-597358-1,2024-07-16,2024-07-22,BR012
TXN003385,M22019,978-1-336-44702-8,2024-07-19,,BR002
TXN003386,M99863,978-1-67659-645-5,2024-10-26,2024-11-08,BR001
TXN003387,M51996,978-1-949471-55-7,2025-06-20,2025-06-27,BR004
TXN003388,M74920,978-1-74502-405-6,2024-04-07,2024-05-01,BR003
TXN003389,M98625,978-0-908489-65-7,2025-07-17,,BR014
TXN003390,M34238,978-1-03-754807-9,2024-10-31,2024-11-07,BR002
TXN003391,M44506,978-0-8338-5693-7,2024-02-27,2024-03-05,BR009
TXN003392,M26254,978-0-696-48040-9,25/09/2024,2024-10-23,BR002
TXN003393,M52127,978-0-04-150632-7,2025-05-28,2025-06-18,BR004
TXN003394,M87635,978-0-510-26583-0,2025-07-10,2025-07-20,BR007
TXN003395,M38607,978-1-334-67464-8,2025-03-02,2025-03-10,BR014
TXN003396,M79540,,2025-10-12,2025-10-21,BR015
TXN003397,M46890,978-1-03-327399-9,2024-09-24,,BR002
TXN003398,M74739,978-1-920941-01-7,2023-10-29,,BR012
TXN003399,M66373,978-1-07-819516-4,2024-05-19,2024-06-03,BR013
TXN003400,M11572,978-1-79738-330-9,2024-08-21,,BR011
TXN003401,M87088,978-1-357-54789-9,2024-03-15,2024-04-06,BR015
TXN003402,M89364,978-0-526-02706-4,2025-07-04,2025-07-28,BR002
TXN003403,M51820,978-1-67071-812-9,2024-12-25,2025-01-06,BR012
TXN003404,M75496,978-1-139-12377-8,2024-04-16,2024-05-10,BR008
TXN003405,M34941,978-0-337-68705-1,2025-08-14,,BR003
